"","Team","Date","TOI","CF","CA","CF60","CA60","CF%","C+/-"
"14241","NSH","2009-01-01",44.77,30.83,54.65,41.32,73.24,36.07,-23.81
"14242","NSH","2008-12-29",45.79,38.81,33.28,50.85,43.6,53.84,5.53
"14243","NSH","2008-12-28",49.9,51.88,43.14,62.39,51.87,54.6,8.74
"14244","NSH","2008-12-26",48.03,38.86,58.01,48.54,72.46,40.12,-19.15
"14245","NSH","2008-12-23",44.64,45.36,40.49,60.97,54.42,52.84,4.88
"14246","NSH","2008-12-20",53.55,58.72,33.82,65.79,37.9,63.45,24.9
"14247","NSH","2008-12-18",50.17,41.34,42.16,49.44,50.42,49.51,-0.82
"14248","NSH","2008-12-13",43.98,46.62,31.11,63.6,42.45,59.97,15.5
"14249","NSH","2008-12-11",43.7,30.2,38.38,41.47,52.7,44.04,-8.18
"14250","NSH","2008-12-09",26.51,16.13,27.09,36.51,61.31,37.32,-10.96
"14251","NSH","2008-12-08",47.65,33.47,40.12,42.14,50.52,45.48,-6.66
"14252","NSH","2008-12-06",46.25,49.45,47.13,64.15,61.14,51.2,2.32
"14253","NSH","2008-12-04",42,43.13,29,61.61,41.43,59.79,14.12
"14254","NSH","2008-12-01",49.9,44.62,40.87,53.65,49.14,52.19,3.75
"14255","NSH","2008-11-29",35.62,31.5,31.27,53.07,52.67,50.19,0.24
"14256","NSH","2008-11-28",45.31,36.23,32.18,47.98,42.62,52.96,4.05
"14257","NSH","2008-11-25",39.73,46.16,26.04,69.71,39.32,63.93,20.12
"14258","NSH","2008-11-23",35.25,47.55,31.41,80.94,53.46,60.22,16.14
"14259","NSH","2008-11-21",36.49,26.85,35.08,44.14,57.67,43.36,-8.23
"14260","NSH","2008-11-17",33.47,19.42,44.73,34.82,80.18,30.28,-25.3
"14261","NSH","2008-11-15",47.26,33.68,56.77,42.76,72.07,37.24,-23.09
"14262","NSH","2008-11-14",44.5,43.29,42.31,58.36,57.05,50.57,0.98
"14263","NSH","2008-11-11",41.2,33.69,51.88,49.07,75.56,39.37,-18.19
"14264","NSH","2008-11-08",30.59,24.51,24.4,48.07,47.85,50.11,0.11
"14265","NSH","2008-11-06",38.2,28.55,41.65,44.84,65.42,40.67,-13.1
"14266","NSH","2008-11-04",35.42,22.99,33.05,38.95,55.98,41.03,-10.06
"14267","NSH","2008-11-01",47.44,48.29,48.89,61.07,61.84,49.69,-0.61
"14268","NSH","2008-10-30",44.35,37.88,45.12,51.25,61.04,45.64,-7.24
"14269","NSH","2008-10-28",37.55,25.42,38.52,40.62,61.55,39.76,-13.1
"14270","NSH","2008-10-25",46.1,36.04,44.49,46.91,57.91,44.75,-8.45
"14271","NSH","2008-10-23",36.88,28.78,42.72,46.82,69.51,40.25,-13.94
"14272","NSH","2008-10-18",41.79,31.93,35.76,45.84,51.35,47.17,-3.83
"14273","NSH","2008-10-17",38.8,34.6,36.61,53.5,56.61,48.59,-2.01
"14274","NSH","2008-10-15",38.03,30.47,39.72,48.07,62.67,43.41,-9.25
"14275","NSH","2008-10-13",46.18,33.46,30.38,43.47,39.48,52.41,3.07
"14276","NSH","2008-10-11",36.99,40.09,27.57,65.03,44.73,59.25,12.52
"14277","NSH","2008-10-10",43.91,36.87,32.72,50.39,44.71,52.98,4.15
"14278","NSH","2008-04-20",43.6,30.63,64.97,42.16,89.4,32.04,-34.33
"14279","NSH","2008-04-18",48.42,32.58,67.12,40.38,83.17,32.68,-34.54
"14280","NSH","2008-04-16",39.27,29.11,39.27,44.48,60,42.57,-10.16
"14281","NSH","2008-04-14",47.55,36.72,35.91,46.34,45.31,50.56,0.82
"14282","NSH","2008-04-12",37.07,25.29,41.43,40.94,67.06,37.91,-16.14
"14283","NSH","2008-04-10",44.69,27.21,53.76,36.54,72.17,33.61,-26.54
"14284","NSH","2008-04-04",51.82,37.08,32.27,42.93,37.36,53.47,4.81
"14285","NSH","2008-04-03",47.93,44.18,38.86,55.3,48.64,53.2,5.32
"14286","NSH","2008-04-01",55.98,48.46,29.89,51.94,32.04,61.85,18.57
"14287","NSH","2008-03-30",36.47,23.96,25.96,39.41,42.72,47.99,-2.01
"14288","NSH","2008-03-28",48.73,32.9,51.19,40.51,63.03,39.13,-18.29
"14289","NSH","2008-03-25",39.88,30.18,43.1,45.4,64.85,41.18,-12.93
"14290","NSH","2008-03-22",51.42,57.09,45.24,66.62,52.79,55.79,11.85
"14291","NSH","2008-03-20",37.31,31.74,41.19,51.04,66.24,43.52,-9.45
"14292","NSH","2008-03-18",40.91,37.68,28.04,55.27,41.12,57.34,9.65
"14293","NSH","2008-03-15",41.11,36.82,34.25,53.74,49.99,51.81,2.57
"14294","NSH","2008-03-13",45.85,50.99,46.42,66.73,60.74,52.35,4.58
"14295","NSH","2008-03-11",43.37,33.33,48.97,46.11,67.75,40.5,-15.64
"14296","NSH","2008-03-09",34.33,18.43,25.26,32.21,44.15,42.18,-6.83
"14297","NSH","2008-03-07",39.2,42.87,30.37,65.61,46.48,58.53,12.5
"14298","NSH","2008-03-06",35.43,26.45,34.24,44.8,57.98,43.59,-7.78
"14299","NSH","2008-03-04",47.28,43.98,39.66,55.82,50.33,52.59,4.33
"14300","NSH","2008-03-01",33.93,32.25,20.04,57.04,35.43,61.68,12.22
"14301","NSH","2008-02-27",39.48,40.48,40.84,61.52,62.07,49.78,-0.36
"14302","NSH","2008-02-23",41.12,25.37,45.72,37.01,66.72,35.68,-20.36
"14303","NSH","2008-02-21",37.87,36.91,35.66,58.48,56.49,50.86,1.26
"14304","NSH","2008-02-19",50.91,48.08,48.73,56.66,57.43,49.66,-0.65
"14305","NSH","2008-02-17",49.78,35.74,32.3,43.08,38.93,52.53,3.45
"14306","NSH","2008-02-16",42.02,36.42,33.35,52,47.62,52.2,3.07
"14307","NSH","2008-02-14",44.22,26.01,41.36,35.29,56.12,38.6,-15.35
"14308","NSH","2008-02-12",37.2,27.51,38.2,44.37,61.61,41.86,-10.69
"14309","NSH","2008-02-10",46.83,41.7,42.26,53.43,54.14,49.67,-0.55
"14310","NSH","2008-02-09",38.49,23.41,34.82,36.49,54.28,40.2,-11.41
"14311","NSH","2008-02-07",54.1,41.5,41.99,46.03,46.57,49.71,-0.49
"14312","NSH","2008-02-05",48.21,50.61,36.26,62.99,45.13,58.26,14.36
"14313","NSH","2008-02-02",47.37,44.02,49.98,55.76,63.3,46.83,-5.95
"14314","NSH","2008-01-31",38.48,30.5,39.7,47.55,61.9,43.45,-9.2
"14315","NSH","2008-01-29",50.22,42.64,36.89,50.95,44.07,53.62,5.76
"14316","NSH","2008-01-24",49.87,43.69,50.81,52.57,61.13,46.23,-7.12
"14317","NSH","2008-01-22",42.16,55.62,38.49,79.16,54.78,59.1,17.13
"14318","NSH","2008-01-21",44.92,38.84,34.19,51.87,45.67,53.18,4.64
"14319","NSH","2008-01-19",45.27,40.85,27.78,54.15,36.81,59.53,13.08
"14320","NSH","2008-01-17",39.04,33.18,28.08,51,43.16,54.16,5.1
"14321","NSH","2008-01-15",43.53,52.75,27.91,72.7,38.46,65.4,24.84
"14322","NSH","2008-01-13",40.13,35.64,39.94,53.29,59.71,47.16,-4.3
"14323","NSH","2008-01-12",51.27,29.28,39.88,34.27,46.67,42.34,-10.6
"14324","NSH","2008-01-08",50.2,52,32.18,62.15,38.47,61.77,19.82
"14325","NSH","2008-01-07",49.03,36.05,41.94,44.11,51.33,46.22,-5.9
"14326","NSH","2008-01-05",51.08,52.38,46.92,61.53,55.11,52.75,5.47
"14327","NSH","2008-01-03",41.62,38,34.33,54.78,49.5,52.53,3.66
"14328","NSH","2007-12-31",37.65,39.01,30.34,62.17,48.35,56.25,8.67
"14329","NSH","2007-12-29",44.39,28.97,42.56,39.16,57.53,40.5,-13.59
"14330","NSH","2007-12-27",39.39,35.66,39.84,54.32,60.69,47.23,-4.18
"14331","NSH","2007-12-26",36.51,30.75,24.98,50.53,41.06,55.17,5.77
"14332","NSH","2007-12-23",43.75,43.99,31.96,60.33,43.83,57.92,12.03
"14333","NSH","2007-12-22",37.87,41.19,42.84,65.26,67.88,49.02,-1.65
"14334","NSH","2007-12-19",42,23.78,35.6,33.97,50.86,40.04,-11.82
"14335","NSH","2007-12-18",41.05,38.16,40.57,55.78,59.29,48.47,-2.41
"14336","NSH","2007-12-15",44.64,36.69,24.79,49.31,33.32,59.68,11.9
"14337","NSH","2007-12-13",51.54,46.9,42.65,54.6,49.66,52.37,4.25
"14338","NSH","2007-12-10",33.57,26.57,43.27,47.49,77.33,38.05,-16.7
"14339","NSH","2007-12-08",33.81,37.71,30.45,66.93,54.04,55.33,7.26
"14340","NSH","2007-12-06",50.63,42.13,28.52,49.93,33.8,59.63,13.61
"14341","NSH","2007-12-04",41.06,37.52,32.65,54.83,47.71,53.47,4.87
"14342","NSH","2007-12-01",45.18,56.39,51.73,74.88,68.7,52.15,4.66
"14343","NSH","2007-11-29",47.93,46.38,41.68,58.06,52.18,52.67,4.7
"14344","NSH","2007-11-24",49,50.33,38.22,61.63,46.79,56.84,12.12
"14345","NSH","2007-11-22",36.86,33.4,26.76,54.37,43.55,55.52,6.65
"14346","NSH","2007-11-19",41.25,36.62,30.6,53.27,44.51,54.48,6.02
"14347","NSH","2007-11-17",44.55,40.78,35.67,54.93,48.05,53.34,5.11
"14348","NSH","2007-11-15",48.05,49.48,49.91,61.79,62.33,49.78,-0.43
"14349","NSH","2007-11-12",46.4,40.77,28.57,52.72,36.94,58.8,12.2
"14350","NSH","2007-11-10",36.65,27.13,38.9,44.42,63.69,41.09,-11.77
"14351","NSH","2007-11-07",36.43,34.87,45.44,57.43,74.84,43.42,-10.57
"14352","NSH","2007-11-04",35.31,25.84,25.96,43.91,44.11,49.88,-0.12
"14353","NSH","2007-11-02",45.01,46.19,33.96,61.57,45.28,57.63,12.22
"14354","NSH","2007-11-01",37.15,32.4,33.01,52.33,53.32,49.53,-0.61
"14355","NSH","2007-10-30",39.88,38.36,34.65,57.71,52.13,52.54,3.71
"14356","NSH","2007-10-27",38.95,32.93,28.69,50.73,44.2,53.44,4.24
"14357","NSH","2007-10-25",49.26,53.05,39.89,64.62,48.58,57.08,13.17
"14358","NSH","2007-10-23",50.69,27.42,56.81,32.46,67.24,32.56,-29.39
"14359","NSH","2007-10-20",31.85,30.5,24.64,57.46,46.42,55.31,5.86
"14360","NSH","2007-10-17",50.07,41.24,42.05,49.42,50.39,49.52,-0.8
"14361","NSH","2007-10-13",46.08,27.28,39.87,35.52,51.91,40.63,-12.59
"14362","NSH","2007-10-11",35.91,38.81,35.99,64.84,60.13,51.89,2.82
"14363","NSH","2007-10-10",36.95,33.13,29.72,53.79,48.26,52.71,3.41
"14364","NSH","2007-10-06",35.8,26.04,34.85,43.64,58.42,42.76,-8.82
"14365","NSH","2007-10-04",45.1,48.5,45.06,64.52,59.95,51.83,3.43
"14366","NYI","2016-12-13",51.03,41.49,59.43,48.78,69.88,41.11,-17.95
"14367","NYI","2016-12-10",47.19,44.43,51.25,56.49,65.16,46.44,-6.82
"14368","NYI","2016-12-08",53.44,42.4,56.01,47.61,62.88,43.09,-13.6
"14369","NYI","2016-12-06",45.26,42.15,47.15,55.87,62.5,47.2,-5
"14370","NYI","2016-12-04",56.66,55.4,61.38,58.67,65,47.44,-5.98
"14371","NYI","2016-12-01",39.39,36.22,50.63,55.17,77.12,41.7,-14.41
"14372","NYI","2016-11-30",45.21,50.61,52.46,67.16,69.63,49.1,-1.86
"14373","NYI","2016-11-28",47.51,42.27,47.46,53.38,59.94,47.11,-5.19
"14374","NYI","2016-11-25",56.47,51.84,57.28,55.08,60.86,47.5,-5.45
"14375","NYI","2016-11-23",50.93,42.5,61.45,50.07,72.39,40.89,-18.95
"14376","NYI","2016-11-22",46.3,37.44,45.93,48.52,59.52,44.91,-8.48
"14377","NYI","2016-11-18",46.93,35.8,61.35,45.77,78.44,36.85,-25.55
"14378","NYI","2016-11-14",42.22,39.71,37.06,56.43,52.66,51.73,2.65
"14379","NYI","2016-11-12",41.52,27.32,50.71,39.49,73.28,35.02,-23.39
"14380","NYI","2016-11-10",46.88,49.3,42.98,63.1,55.01,53.42,6.32
"14381","NYI","2016-11-07",49.55,49.79,55.45,60.29,67.15,47.31,-5.66
"14382","NYI","2016-11-05",45.89,43.22,42.77,56.52,55.92,50.26,0.45
"14383","NYI","2016-11-03",47.16,30.79,50.5,39.18,64.25,37.88,-19.71
"14384","NYI","2016-11-01",38.32,32.02,32.78,50.14,51.32,49.42,-0.75
"14385","NYI","2016-10-30",47.04,55.02,60.49,70.18,77.16,47.63,-5.47
"14386","NYI","2016-10-27",42.74,34.67,62.41,48.67,87.61,35.71,-27.74
"14387","NYI","2016-10-26",58.06,45.89,76.63,47.43,79.2,37.46,-30.74
"14388","NYI","2016-10-23",48.81,49.36,54.54,60.68,67.05,47.51,-5.18
"14389","NYI","2016-10-21",41.91,43.02,41.28,61.58,59.09,51.03,1.74
"14390","NYI","2016-10-18",54.48,36.6,53.79,40.31,59.24,40.49,-17.19
"14391","NYI","2016-10-16",42.8,41.85,31.22,58.67,43.76,57.28,10.64
"14392","NYI","2016-10-15",45.05,39.13,43.13,52.11,57.44,47.57,-4
"14393","NYI","2016-10-13",44.46,49.6,49.83,66.94,67.25,49.88,-0.23
"14394","NYI","2016-05-08",44,39.87,46.08,54.37,62.84,46.39,-6.21
"14395","NYI","2016-05-06",48.96,54.82,36.2,67.18,44.36,60.23,18.62
"14396","NYI","2016-05-03",46.86,44.63,57.59,57.15,73.74,43.66,-12.96
"14397","NYI","2016-04-30",39.34,27.28,42.25,41.61,64.44,39.24,-14.96
"14398","NYI","2016-04-27",45.75,35.57,46.93,46.65,61.55,43.11,-11.36
"14399","NYI","2016-04-24",69.33,84.09,78.06,72.77,67.56,51.86,6.03
"14400","NYI","2016-04-22",88.15,60.9,85.65,41.45,58.3,41.56,-24.74
"14401","NYI","2016-04-20",44.7,32.12,49.77,43.12,66.8,39.23,-17.65
"14402","NYI","2016-04-17",58.74,49.18,71.03,50.23,72.56,40.91,-21.86
"14403","NYI","2016-04-15",49.93,51.48,43.58,61.86,52.36,54.16,7.9
"14404","NYI","2016-04-14",50.59,37.29,66.67,44.22,79.08,35.87,-29.39
"14405","NYI","2016-04-10",49.53,25.41,40.67,30.78,49.26,38.46,-15.25
"14406","NYI","2016-04-09",52.87,40.02,48.92,45.42,55.52,44.99,-8.9
"14407","NYI","2016-04-07",41.64,36.81,51.66,53.03,74.44,41.61,-14.85
"14408","NYI","2016-04-05",53.58,47.66,55.38,53.37,62.01,46.25,-7.72
"14409","NYI","2016-04-04",46.21,44.6,39.16,57.92,50.84,53.25,5.45
"14410","NYI","2016-04-02",45.89,36.67,39.92,47.94,52.19,47.88,-3.25
"14411","NYI","2016-03-31",49.88,42.83,45.07,51.52,54.22,48.72,-2.25
"14412","NYI","2016-03-29",52.01,44.05,41.09,50.82,47.4,51.74,2.96
"14413","NYI","2016-03-26",54.3,48.96,57.75,54.1,63.82,45.88,-8.79
"14414","NYI","2016-03-25",44.47,34.23,56.85,46.19,76.7,37.58,-22.62
"14415","NYI","2016-03-23",49.05,40.71,29.07,49.79,35.56,58.34,11.64
"14416","NYI","2016-03-21",41.8,36.58,39.72,52.5,57.01,47.94,-3.14
"14417","NYI","2016-03-19",48.1,58.45,61.3,72.91,76.47,48.81,-2.85
"14418","NYI","2016-03-17",59.04,40.63,63.53,41.29,64.56,39.01,-22.9
"14419","NYI","2016-03-15",45.68,35.71,48.34,46.9,63.49,42.49,-12.63
"14420","NYI","2016-03-14",51.53,48.35,53.92,56.3,62.78,47.28,-5.57
"14421","NYI","2016-03-12",55.23,50.13,58.21,54.46,63.24,46.27,-8.08
"14422","NYI","2016-03-09",51.87,43.92,43.85,50.8,50.72,50.04,0.07
"14423","NYI","2016-03-08",46.15,41.4,55.63,53.83,72.32,42.67,-14.22
"14424","NYI","2016-03-06",50.22,56.92,41.29,68.01,49.33,57.96,15.63
"14425","NYI","2016-03-03",43.57,26.71,40.55,36.78,55.84,39.71,-13.84
"14426","NYI","2016-03-01",52.54,46.65,44.19,53.28,50.47,51.35,2.46
"14427","NYI","2016-02-28",46.38,45.83,51.56,59.28,66.7,47.06,-5.73
"14428","NYI","2016-02-25",51.28,41.67,52.44,48.75,61.36,44.28,-10.77
"14429","NYI","2016-02-23",46.06,39.12,38.54,50.96,50.21,50.37,0.58
"14430","NYI","2016-02-19",46.31,38.8,35.35,50.27,45.81,52.32,3.44
"14431","NYI","2016-02-18",43.15,32.37,47.4,45.01,65.91,40.58,-15.04
"14432","NYI","2016-02-15",42.61,43.14,45.34,60.74,63.84,48.76,-2.2
"14433","NYI","2016-02-13",51.59,43.03,44.5,50.05,51.75,49.16,-1.46
"14434","NYI","2016-02-11",46.46,49.15,51.45,63.47,66.44,48.86,-2.3
"14435","NYI","2016-02-09",55.14,64.62,51.31,70.31,55.83,55.74,13.31
"14436","NYI","2016-02-07",47.79,43.32,33.81,54.38,42.45,56.16,9.51
"14437","NYI","2016-02-06",45.54,42.49,33.71,55.99,44.41,55.76,8.78
"14438","NYI","2016-02-04",50.83,59.9,32.37,70.71,38.21,64.92,27.53
"14439","NYI","2016-02-02",47.43,65.79,39.24,83.22,49.64,62.64,26.55
"14440","NYI","2016-01-25",54.73,45.68,47.25,50.08,51.8,49.16,-1.57
"14441","NYI","2016-01-22",50.69,65.84,41.62,77.93,49.27,61.27,24.22
"14442","NYI","2016-01-17",43.73,59.15,36.36,81.16,49.88,61.93,22.79
"14443","NYI","2016-01-14",46.73,43.24,55.48,55.52,71.24,43.8,-12.24
"14444","NYI","2016-01-12",36.93,43.07,27.51,69.97,44.69,61.02,15.56
"14445","NYI","2016-01-09",46.17,32.44,50.62,42.15,65.79,39.05,-18.18
"14446","NYI","2016-01-07",48.63,45.97,57.21,56.72,70.59,44.55,-11.24
"14447","NYI","2016-01-03",40.62,42.06,48.2,62.12,71.19,46.6,-6.14
"14448","NYI","2016-01-02",51.82,62.8,52.22,72.71,60.46,54.6,10.58
"14449","NYI","2015-12-31",47.95,58.88,37.42,73.68,46.82,61.14,21.46
"14450","NYI","2015-12-29",43.91,42.37,53,57.9,72.43,44.43,-10.63
"14451","NYI","2015-12-27",51.33,55.26,66.04,64.6,77.19,45.56,-10.78
"14452","NYI","2015-12-21",50.13,47.61,48.85,56.99,58.47,49.36,-1.24
"14453","NYI","2015-12-19",47.28,44.89,53.1,56.96,67.38,45.81,-8.21
"14454","NYI","2015-12-17",45.46,48.43,52.08,63.92,68.74,48.19,-3.65
"14455","NYI","2015-12-15",43.64,38.96,28.2,53.57,38.77,58.01,10.76
"14456","NYI","2015-12-13",46.5,43.64,35.08,56.31,45.27,55.44,8.56
"14457","NYI","2015-12-12",54.32,38.44,49.15,42.46,54.28,43.89,-10.71
"14458","NYI","2015-12-08",53.47,52.4,63.8,58.8,71.59,45.09,-11.4
"14459","NYI","2015-12-05",51.54,68.11,39.61,79.29,46.11,63.23,28.5
"14460","NYI","2015-12-04",51.68,34.82,40.4,40.43,46.91,46.29,-5.58
"14461","NYI","2015-12-02",52.11,54.16,52.53,62.36,60.49,50.76,1.62
"14462","NYI","2015-11-30",45.25,41.05,33.93,54.43,44.99,54.75,7.12
"14463","NYI","2015-11-28",46.02,24.87,42.71,32.42,55.68,36.8,-17.84
"14464","NYI","2015-11-27",54.72,48.25,33.82,52.91,37.09,58.79,14.43
"14465","NYI","2015-11-25",49.15,51.31,39.4,62.63,48.09,56.56,11.91
"14466","NYI","2015-11-22",42.24,32.21,41.79,45.75,59.37,43.52,-9.59
"14467","NYI","2015-11-20",47.43,42.07,54.04,53.22,68.36,43.78,-11.96
"14468","NYI","2015-11-16",47.83,51.98,37.13,65.21,46.58,58.33,14.85
"14469","NYI","2015-11-13",46.5,53.47,41.89,69,54.05,56.07,11.58
"14470","NYI","2015-11-12",46.99,46.38,47.99,59.22,61.28,49.14,-1.61
"14471","NYI","2015-11-10",48.18,48.97,39.56,60.99,49.26,55.32,9.41
"14472","NYI","2015-11-08",42.75,48.9,41.13,68.63,57.72,54.32,7.77
"14473","NYI","2015-11-05",46.54,30.07,36.32,38.76,46.83,45.29,-6.25
"14474","NYI","2015-11-03",48.86,49.86,42.45,61.22,52.12,54.01,7.41
"14475","NYI","2015-11-01",58.63,54.25,52.93,55.52,54.17,50.62,1.32
"14476","NYI","2015-10-31",46.16,29.53,23.44,38.38,30.46,55.75,6.09
"14477","NYI","2015-10-29",52.59,33.46,41.21,38.17,47.02,44.81,-7.75
"14478","NYI","2015-10-26",48.4,55.48,47.62,68.77,59.04,53.81,7.85
"14479","NYI","2015-10-24",44.54,35.89,56.45,48.35,76.04,38.87,-20.56
"14480","NYI","2015-10-23",49.61,39.4,54.91,47.65,66.41,41.78,-15.51
"14481","NYI","2015-10-20",40.91,36.5,49.14,53.53,72.07,42.62,-12.64
"14482","NYI","2015-10-17",50.86,47.12,46.9,55.59,55.32,50.12,0.22
"14483","NYI","2015-10-15",47.82,37.2,69.28,46.67,86.92,34.94,-32.08
"14484","NYI","2015-10-12",40.58,46.94,30.93,69.41,45.74,60.28,16.01
"14485","NYI","2015-10-10",43.9,43.14,37.51,58.96,51.26,53.49,5.63
"14486","NYI","2015-10-09",50.74,59.91,50.24,70.84,59.4,54.39,9.67
"14487","NYI","2015-04-27",57.1,45.86,58.31,48.19,61.27,44.03,-12.44
"14488","NYI","2015-04-25",47.57,58.56,48.01,73.86,60.56,54.95,10.55
"14489","NYI","2015-04-23",48.78,53.65,57.44,65.99,70.66,48.29,-3.79
"14490","NYI","2015-04-21",60.45,58.25,60.3,57.82,59.85,49.14,-2.05
"14491","NYI","2015-04-19",47.13,63.57,44.53,80.93,56.69,58.81,19.04
"14492","NYI","2015-04-17",55.82,49.11,70,52.79,75.24,41.23,-20.89
"14493","NYI","2015-04-15",50.53,63.66,40.85,75.6,48.5,60.92,22.82
"14494","NYI","2015-04-11",46.92,65.28,51.59,83.48,65.98,55.86,13.69
"14495","NYI","2015-04-10",52.24,39.61,52.09,45.49,59.83,43.19,-12.48
"14496","NYI","2015-04-07",45.84,45.84,52.04,60,68.12,46.83,-6.21
"14497","NYI","2015-04-04",47.2,58.79,30.29,74.73,38.5,66,28.5
"14498","NYI","2015-04-02",53.11,44.88,43.94,50.7,49.64,50.53,0.94
"14499","NYI","2015-03-29",48.19,40.91,36.25,50.93,45.14,53.01,4.65
"14500","NYI","2015-03-28",52.7,52.46,54.74,59.72,62.32,48.94,-2.28
"14501","NYI","2015-03-26",52.35,41.35,61.27,47.39,70.23,40.29,-19.93
"14502","NYI","2015-03-24",55.93,64.38,56.47,69.07,60.58,53.27,7.91
"14503","NYI","2015-03-21",53.76,45.63,41.9,50.93,46.76,52.13,3.73
"14504","NYI","2015-03-17",50.47,50.66,53.48,60.23,63.58,48.65,-2.82
"14505","NYI","2015-03-14",40.81,42.76,35.63,62.87,52.39,54.55,7.13
"14506","NYI","2015-03-13",50.65,44.14,56.06,52.29,66.41,44.05,-11.91
"14507","NYI","2015-03-10",43.95,46.97,49.57,64.12,67.67,48.65,-2.6
"14508","NYI","2015-03-09",46.18,56.9,32.76,73.93,42.56,63.46,24.15
"14509","NYI","2015-03-07",49.07,42.74,27.38,52.26,33.48,60.95,15.36
"14510","NYI","2015-03-05",52.88,54.55,58.57,61.9,66.46,48.22,-4.02
"14511","NYI","2015-03-03",40.93,58.37,60.07,85.57,88.05,49.28,-1.69
"14512","NYI","2015-02-28",44.79,35.34,63.25,47.33,84.73,35.84,-27.92
"14513","NYI","2015-02-27",46.78,58.31,42.22,74.79,54.15,58,16.09
"14514","NYI","2015-02-24",52.59,59.87,60.24,68.3,68.73,49.85,-0.37
"14515","NYI","2015-02-22",42.5,37.87,29.58,53.47,41.76,56.14,8.29
"14516","NYI","2015-02-21",55.04,63.03,55.53,68.71,60.53,53.16,7.5
"14517","NYI","2015-02-19",46.07,59.88,45.38,77.99,59.1,56.89,14.5
"14518","NYI","2015-02-17",53.75,61.92,64.87,69.12,72.41,48.84,-2.95
"14519","NYI","2015-02-16",46.82,57.33,51.51,73.47,66.01,52.67,5.82
"14520","NYI","2015-02-14",42.69,61.31,46.1,86.17,64.79,57.08,15.22
"14521","NYI","2015-02-12",48.38,59.46,46.85,73.74,58.1,55.93,12.61
"14522","NYI","2015-02-10",51.09,46.34,44.4,54.42,52.14,51.07,1.94
"14523","NYI","2015-02-08",49.81,64.79,21.57,78.05,25.98,75.03,43.22
"14524","NYI","2015-02-07",46.51,55.08,45.89,71.06,59.2,54.55,9.19
"14525","NYI","2015-02-05",55.69,57.32,43.47,61.76,46.83,56.87,13.86
"14526","NYI","2015-02-03",52.46,54.75,51.6,62.62,59.01,51.48,3.15
"14527","NYI","2015-01-31",46.24,34.35,27.69,44.58,35.92,55.37,6.67
"14528","NYI","2015-01-29",53.75,56.4,59.83,62.96,66.79,48.53,-3.42
"14529","NYI","2015-01-27",48.9,50.77,64.3,62.29,78.9,44.12,-13.54
"14530","NYI","2015-01-19",46.11,49.68,37.54,64.64,48.85,56.95,12.13
"14531","NYI","2015-01-17",48.3,47.45,54.63,58.94,67.86,46.48,-7.18
"14532","NYI","2015-01-16",52.04,48.97,44.45,56.45,51.25,52.41,4.51
"14533","NYI","2015-01-13",55.33,75.97,54.91,82.38,59.54,58.05,21.07
"14534","NYI","2015-01-10",45,50.75,29.89,67.66,39.85,62.93,20.86
"14535","NYI","2015-01-09",49.09,37.01,26.47,45.23,32.35,58.3,10.54
"14536","NYI","2015-01-06",48.03,45.74,37.26,57.14,46.54,55.11,8.48
"14537","NYI","2015-01-04",50.5,49.4,51.01,58.7,60.6,49.2,-1.61
"14538","NYI","2015-01-02",49.82,63.94,28.17,77,33.93,69.41,35.76
"14539","NYI","2014-12-31",38.78,53.81,27.44,83.25,42.45,66.23,26.37
"14540","NYI","2014-12-29",42.22,49.72,37.62,70.66,53.47,56.93,12.1
"14541","NYI","2014-12-27",44.21,51.61,28.75,70.04,39.02,64.22,22.86
"14542","NYI","2014-12-23",49.73,57.6,41.32,69.5,49.85,58.23,16.29
"14543","NYI","2014-12-20",49.94,60.01,44.23,72.09,53.14,57.57,15.78
"14544","NYI","2014-12-19",48.04,38.33,34.41,47.87,42.98,52.69,3.92
"14545","NYI","2014-12-15",51.16,39.89,40.12,46.79,47.06,49.86,-0.23
"14546","NYI","2014-12-13",50.55,56.3,44.73,66.82,53.09,55.73,11.57
"14547","NYI","2014-12-11",50.06,45.44,44.65,54.47,53.52,50.44,0.79
"14548","NYI","2014-12-09",43.14,39.38,47.13,54.77,65.55,45.52,-7.75
"14549","NYI","2014-12-06",42.98,38.41,50.55,53.62,70.56,43.18,-12.14
"14550","NYI","2014-12-04",50.05,42.13,40.86,50.5,48.98,50.76,1.27
"14551","NYI","2014-12-02",55.19,44.21,46.78,48.06,50.86,48.59,-2.57
"14552","NYI","2014-11-29",41.45,38.27,51.2,55.39,74.12,42.77,-12.94
"14553","NYI","2014-11-28",52.68,52.96,64.92,60.32,73.94,44.93,-11.96
"14554","NYI","2014-11-26",52.69,56.94,37.53,64.84,42.74,60.27,19.41
"14555","NYI","2014-11-24",50.23,62.51,30.2,74.67,36.08,67.42,32.3
"14556","NYI","2014-11-22",52.16,58.18,41.5,66.93,47.74,58.37,16.69
"14557","NYI","2014-11-21",55.8,67.68,44.4,72.77,47.74,60.38,23.28
"14558","NYI","2014-11-18",44.22,38.67,40.48,52.47,54.93,48.85,-1.81
"14559","NYI","2014-11-15",47.03,33.67,42.06,42.95,53.66,44.46,-8.39
"14560","NYI","2014-11-14",44.88,59.58,41.49,79.66,55.46,58.95,18.1
"14561","NYI","2014-11-11",42.72,50.75,30.98,71.28,43.51,62.09,19.77
